Date,CompanyName,Ticker,Price,TotalReturn,PriceReturn
12/08/2025,Microsoft,MSFT,529.24,0.014317,0.014317
13/08/2025,Microsoft,MSFT,520.58,-0.016363,-0.016363
14/08/2025,Microsoft,MSFT,522.48,0.00365,0.00365
15/08/2025,Microsoft,MSFT,520.17,-0.004421,-0.004421
18/08/2025,Microsoft,MSFT,517.1,-0.005902,-0.005902
19/08/2025,Microsoft,MSFT,509.77,-0.014175,-0.014175
20/08/2025,Microsoft,MSFT,505.72,-0.007945,-0.007945
21/08/2025,Microsoft,MSFT,504.24,-0.001285,-0.002927
22/08/2025,Microsoft,MSFT,507.23,0.00593,0.00593
25/08/2025,Microsoft,MSFT,504.26,-0.005855,-0.005855
26/08/2025,Microsoft,MSFT,502.04,-0.004402,-0.004402
27/08/2025,Microsoft,MSFT,506.74,0.009362,0.009362
28/08/2025,Microsoft,MSFT,509.64,0.005723,0.005723
29/08/2025,Microsoft,MSFT,506.69,-0.005788,-0.005788
02/09/2025,Microsoft,MSFT,505.12,-0.003099,-0.003099
03/09/2025,Microsoft,MSFT,505.35,0.000455,0.000455
04/09/2025,Microsoft,MSFT,507.97,0.005185,0.005185
05/09/2025,Microsoft,MSFT,495,-0.025533,-0.025533
08/09/2025,Microsoft,MSFT,498.2,0.006465,0.006465
09/09/2025,Microsoft,MSFT,498.41,0.000422,0.000422
10/09/2025,Microsoft,MSFT,500.37,0.003933,0.003933
11/09/2025,Microsoft,MSFT,501.01,0.001279,0.001279
12/09/2025,Microsoft,MSFT,509.9,0.017744,0.017744
15/09/2025,Microsoft,MSFT,515.36,0.010708,0.010708
16/09/2025,Microsoft,MSFT,509.04,-0.012263,-0.012263
17/09/2025,Microsoft,MSFT,510.02,0.001925,0.001925
18/09/2025,Microsoft,MSFT,508.45,-0.003078,-0.003078
19/09/2025,Microsoft,MSFT,517.93,0.018645,0.018645
22/09/2025,Microsoft,MSFT,514.45,-0.006719,-0.006719
23/09/2025,Microsoft,MSFT,509.23,-0.010147,-0.010147
24/09/2025,Microsoft,MSFT,510.15,0.001807,0.001807
25/09/2025,Microsoft,MSFT,507.03,-0.006116,-0.006116
26/09/2025,Microsoft,MSFT,511.46,0.008737,0.008737
29/09/2025,Microsoft,MSFT,514.6,0.006139,0.006139
30/09/2025,Microsoft,MSFT,517.95,0.00651,0.00651
01/10/2025,Microsoft,MSFT,519.71,0.003398,0.003398
02/10/2025,Microsoft,MSFT,515.74,-0.007639,-0.007639
03/10/2025,Microsoft,MSFT,517.35,0.003122,0.003122
06/10/2025,Microsoft,MSFT,528.57,0.021687,0.021687
07/10/2025,Microsoft,MSFT,523.98,-0.008684,-0.008684
08/10/2025,Microsoft,MSFT,524.85,0.00166,0.00166
09/10/2025,Microsoft,MSFT,522.4,-0.004668,-0.004668
10/10/2025,Microsoft,MSFT,510.96,-0.021899,-0.021899
13/10/2025,Microsoft,MSFT,514.05,0.006047,0.006047
14/10/2025,Microsoft,MSFT,513.57,-0.000934,-0.000934
15/10/2025,Microsoft,MSFT,513.43,-0.000273,-0.000273
16/10/2025,Microsoft,MSFT,511.61,-0.003545,-0.003545
17/10/2025,Microsoft,MSFT,513.58,0.003851,0.003851
20/10/2025,Microsoft,MSFT,516.79,0.00625,0.00625
21/10/2025,Microsoft,MSFT,517.66,0.001683,0.001683
22/10/2025,Microsoft,MSFT,520.54,0.005563,0.005563
23/10/2025,Microsoft,MSFT,520.56,0.000038,0.000038
24/10/2025,Microsoft,MSFT,523.61,0.005859,0.005859
27/10/2025,Microsoft,MSFT,531.52,0.015107,0.015107
28/10/2025,Microsoft,MSFT,542.07,0.019849,0.019849
29/10/2025,Microsoft,MSFT,541.55,-0.000959,-0.000959
30/10/2025,Microsoft,MSFT,525.76,-0.029157,-0.029157
31/10/2025,Microsoft,MSFT,517.81,-0.015121,-0.015121
03/11/2025,Microsoft,MSFT,517.03,-0.001506,-0.001506
04/11/2025,Microsoft,MSFT,514.33,-0.005222,-0.005222
05/11/2025,Microsoft,MSFT,507.16,-0.01394,-0.01394
06/11/2025,Microsoft,MSFT,497.1,-0.019836,-0.019836
07/11/2025,Microsoft,MSFT,496.82,-0.000563,-0.000563
10/11/2025,Microsoft,MSFT,506,0.018478,0.018478
11/11/2025,Microsoft,MSFT,508.68,0.005296,0.005296
12/11/2025,Microsoft,MSFT,511.14,0.004836,0.004836
13/11/2025,Microsoft,MSFT,503.29,-0.015358,-0.015358
14/11/2025,Microsoft,MSFT,510.18,0.01369,0.01369
17/11/2025,Microsoft,MSFT,507.49,-0.005273,-0.005273
18/11/2025,Microsoft,MSFT,493.79,-0.026996,-0.026996
19/11/2025,Microsoft,MSFT,487.12,-0.013508,-0.013508
20/11/2025,Microsoft,MSFT,478.43,-0.015971,-0.01784
21/11/2025,Microsoft,MSFT,472.12,-0.013189,-0.013189
24/11/2025,Microsoft,MSFT,474,0.003982,0.003982
25/11/2025,Microsoft,MSFT,476.99,0.006308,0.006308
26/11/2025,Microsoft,MSFT,485.5,0.017841,0.017841
28/11/2025,Microsoft,MSFT,492.01,0.013409,0.013409
01/12/2025,Microsoft,MSFT,486.74,-0.010711,-0.010711
02/12/2025,Microsoft,MSFT,490,0.006698,0.006698
03/12/2025,Microsoft,MSFT,477.73,-0.025041,-0.025041
04/12/2025,Microsoft,MSFT,480.84,0.00651,0.00651
05/12/2025,Microsoft,MSFT,483.16,0.004825,0.004825
08/12/2025,Microsoft,MSFT,491.02,0.016268,0.016268
09/12/2025,Microsoft,MSFT,492.02,0.002037,0.002037
10/12/2025,Microsoft,MSFT,478.56,-0.027357,-0.027357
11/12/2025,Microsoft,MSFT,483.47,0.01026,0.01026
12/12/2025,Microsoft,MSFT,478.53,-0.010218,-0.010218
15/12/2025,Microsoft,MSFT,474.82,-0.007753,-0.007753
16/12/2025,Microsoft,MSFT,476.39,0.003307,0.003307
17/12/2025,Microsoft,MSFT,476.12,-0.000567,-0.000567
18/12/2025,Microsoft,MSFT,483.98,0.016508,0.016508
19/12/2025,Microsoft,MSFT,485.92,0.004008,0.004008
22/12/2025,Microsoft,MSFT,484.92,-0.002058,-0.002058
23/12/2025,Microsoft,MSFT,486.85,0.00398,0.00398
24/12/2025,Microsoft,MSFT,488.02,0.002403,0.002403
26/12/2025,Microsoft,MSFT,487.71,-0.000635,-0.000635
29/12/2025,Microsoft,MSFT,487.1,-0.001251,-0.001251
30/12/2025,Microsoft,MSFT,487.48,0.00078,0.00078
31/12/2025,Microsoft,MSFT,483.62,-0.007918,-0.007918
03/01/2000,Apple,AAPL,111.9375,0.088754,0.088754
04/01/2000,Apple,AAPL,102.5,-0.08431,-0.08431
05/01/2000,Apple,AAPL,104,0.014634,0.014634
06/01/2000,Apple,AAPL,95,-0.086538,-0.086538
07/01/2000,Apple,AAPL,99.5,0.047368,0.047368
10/01/2000,Apple,AAPL,97.75,-0.017588,-0.017588
11/01/2000,Apple,AAPL,92.75,-0.051151,-0.051151
12/01/2000,Apple,AAPL,87.1875,-0.059973,-0.059973
13/01/2000,Apple,AAPL,96.75,0.109677,0.109677
14/01/2000,Apple,AAPL,100.4375,0.038114,0.038114
18/01/2000,Apple,AAPL,103.9375,0.034848,0.034848
19/01/2000,Apple,AAPL,106.5625,0.025256,0.025256
20/01/2000,Apple,AAPL,113.5,0.065103,0.065103
21/01/2000,Apple,AAPL,111.3125,-0.019273,-0.019273
24/01/2000,Apple,AAPL,106.25,-0.04548,-0.04548
25/01/2000,Apple,AAPL,112.25,0.056471,0.056471
26/01/2000,Apple,AAPL,110.1875,-0.018374,-0.018374
27/01/2000,Apple,AAPL,110,-0.001702,-0.001702
28/01/2000,Apple,AAPL,101.625,-0.076136,-0.076136
31/01/2000,Apple,AAPL,103.75,0.02091,0.02091
01/02/2000,Apple,AAPL,100.25,-0.033735,-0.033735
02/02/2000,Apple,AAPL,98.8125,-0.014339,-0.014339
03/02/2000,Apple,AAPL,103.3125,0.045541,0.045541
04/02/2000,Apple,AAPL,108,0.045372,0.045372
07/02/2000,Apple,AAPL,114.0625,0.056134,0.056134
08/02/2000,Apple,AAPL,114.875,0.007123,0.007123
09/02/2000,Apple,AAPL,112.625,-0.019587,-0.019587
10/02/2000,Apple,AAPL,113.5,0.007769,0.007769
11/02/2000,Apple,AAPL,108.75,-0.04185,-0.04185
14/02/2000,Apple,AAPL,115.8125,0.064943,0.064943
15/02/2000,Apple,AAPL,119,0.027523,0.027523
16/02/2000,Apple,AAPL,114.125,-0.040966,-0.040966
17/02/2000,Apple,AAPL,114.875,0.006572,0.006572
18/02/2000,Apple,AAPL,111.25,-0.031556,-0.031556
22/02/2000,Apple,AAPL,113.8125,0.023034,0.023034
23/02/2000,Apple,AAPL,116.25,0.021417,0.021417
24/02/2000,Apple,AAPL,115.2031,-0.009006,-0.009006
25/02/2000,Apple,AAPL,110.375,-0.041909,-0.041909
28/02/2000,Apple,AAPL,113.25,0.026048,0.026048
29/02/2000,Apple,AAPL,114.625,0.012141,0.012141
01/03/2000,Apple,AAPL,130.3125,0.136859,0.136859
02/03/2000,Apple,AAPL,122,-0.063789,-0.063789
03/03/2000,Apple,AAPL,128,0.04918,0.04918
06/03/2000,Apple,AAPL,125.6875,-0.018066,-0.018066
07/03/2000,Apple,AAPL,122.875,-0.022377,-0.022377
08/03/2000,Apple,AAPL,122,-0.007121,-0.007121
09/03/2000,Apple,AAPL,122.25,0.002049,0.002049
10/03/2000,Apple,AAPL,125.75,0.02863,0.02863
13/03/2000,Apple,AAPL,121.3125,-0.035288,-0.035288
14/03/2000,Apple,AAPL,114.25,-0.058217,-0.058217
15/03/2000,Apple,AAPL,116.25,0.017505,0.017505
16/03/2000,Apple,AAPL,121.5625,0.045699,0.045699
17/03/2000,Apple,AAPL,125,0.028278,0.028278
20/03/2000,Apple,AAPL,123,-0.016,-0.016
21/03/2000,Apple,AAPL,134.9375,0.097053,0.097053
22/03/2000,Apple,AAPL,144.1875,0.06855,0.06855
23/03/2000,Apple,AAPL,141.3125,-0.019939,-0.019939
24/03/2000,Apple,AAPL,138.6875,-0.018576,-0.018576
27/03/2000,Apple,AAPL,139.5625,0.006309,0.006309
28/03/2000,Apple,AAPL,139.125,-0.003135,-0.003135
29/03/2000,Apple,AAPL,135.9375,-0.022911,-0.022911
30/03/2000,Apple,AAPL,125.75,-0.074943,-0.074943
31/03/2000,Apple,AAPL,135.8125,0.08002,0.08002
03/04/2000,Apple,AAPL,133.3125,-0.018408,-0.018408
04/04/2000,Apple,AAPL,127.3125,-0.045007,-0.045007
05/04/2000,Apple,AAPL,130.375,0.024055,0.024055
06/04/2000,Apple,AAPL,125.1875,-0.039789,-0.039789
07/04/2000,Apple,AAPL,131.75,0.052421,0.052421
10/04/2000,Apple,AAPL,125,-0.051233,-0.051233
11/04/2000,Apple,AAPL,119.4375,-0.0445,-0.0445
12/04/2000,Apple,AAPL,109.25,-0.085296,-0.085296
13/04/2000,Apple,AAPL,113.8125,0.041762,0.041762
14/04/2000,Apple,AAPL,111.875,-0.017024,-0.017024
17/04/2000,Apple,AAPL,123.875,0.107263,0.107263
18/04/2000,Apple,AAPL,126.875,0.024218,0.024218
19/04/2000,Apple,AAPL,121.125,-0.04532,-0.04532
20/04/2000,Apple,AAPL,118.875,-0.018576,-0.018576
24/04/2000,Apple,AAPL,120.5,0.01367,0.01367
25/04/2000,Apple,AAPL,128.3125,0.064834,0.064834
26/04/2000,Apple,AAPL,121.3125,-0.054554,-0.054554
27/04/2000,Apple,AAPL,126.75,0.044822,0.044822
28/04/2000,Apple,AAPL,124.0625,-0.021203,-0.021203
01/05/2000,Apple,AAPL,124.3125,0.002015,0.002015
02/05/2000,Apple,AAPL,117.875,-0.051785,-0.051785
03/05/2000,Apple,AAPL,115.0625,-0.02386,-0.02386
04/05/2000,Apple,AAPL,110.6875,-0.038023,-0.038023
05/05/2000,Apple,AAPL,113.125,0.022021,0.022021
08/05/2000,Apple,AAPL,110.125,-0.026519,-0.026519
09/05/2000,Apple,AAPL,105.4375,-0.042565,-0.042565
10/05/2000,Apple,AAPL,99.3125,-0.058091,-0.058091
11/05/2000,Apple,AAPL,102.8125,0.035242,0.035242
12/05/2000,Apple,AAPL,107.625,0.046809,0.046809
15/05/2000,Apple,AAPL,101,-0.061556,-0.061556
16/05/2000,Apple,AAPL,105.6875,0.046411,0.046411
17/05/2000,Apple,AAPL,101.375,-0.040804,-0.040804
18/05/2000,Apple,AAPL,100.75,-0.006165,-0.006165
19/05/2000,Apple,AAPL,94,-0.066998,-0.066998
22/05/2000,Apple,AAPL,89.9375,-0.043218,-0.043218
23/05/2000,Apple,AAPL,85.8125,-0.045865,-0.045865
24/05/2000,Apple,AAPL,87.6875,0.02185,0.02185
25/05/2000,Apple,AAPL,87.26563,-0.004811,-0.004811
26/05/2000,Apple,AAPL,86.375,-0.010206,-0.010206
30/05/2000,Apple,AAPL,87.5625,0.013748,0.013748
31/05/2000,Apple,AAPL,84,-0.040685,-0.040685
01/06/2000,Apple,AAPL,89.125,0.061012,0.061012
02/06/2000,Apple,AAPL,92.5625,0.038569,0.038569
05/06/2000,Apple,AAPL,91.3125,-0.013504,-0.013504
06/06/2000,Apple,AAPL,92.875,0.017112,0.017112
07/06/2000,Apple,AAPL,96.5625,0.039704,0.039704
08/06/2000,Apple,AAPL,94.8125,-0.018123,-0.018123
09/06/2000,Apple,AAPL,95.75,0.009888,0.009888
12/06/2000,Apple,AAPL,91.1875,-0.04765,-0.04765
13/06/2000,Apple,AAPL,94.5,0.036326,0.036326
14/06/2000,Apple,AAPL,90.4375,-0.042989,-0.042989
15/06/2000,Apple,AAPL,92.375,0.021424,0.021424
16/06/2000,Apple,AAPL,91.1875,-0.012855,-0.012855
19/06/2000,Apple,AAPL,96.625,0.05963,0.05963
20/06/2000,Apple,AAPL,101.25,0.047865,0.047865
21/06/2000,Apple,AAPL,55.625,0.098765,0.098765
22/06/2000,Apple,AAPL,53.75,-0.033708,-0.033708
23/06/2000,Apple,AAPL,51.6875,-0.038372,-0.038372
26/06/2000,Apple,AAPL,54.125,0.047158,0.047158
27/06/2000,Apple,AAPL,51.75,-0.04388,-0.04388
28/06/2000,Apple,AAPL,54.4375,0.051932,0.051932
29/06/2000,Apple,AAPL,51.25,-0.058553,-0.058553
30/06/2000,Apple,AAPL,52.375,0.021951,0.021951
03/07/2000,Apple,AAPL,53.3125,0.0179,0.0179
05/07/2000,Apple,AAPL,51.625,-0.031653,-0.031653
06/07/2000,Apple,AAPL,51.8125,0.003632,0.003632
07/07/2000,Apple,AAPL,54.4375,0.050663,0.050663
10/07/2000,Apple,AAPL,57.125,0.049369,0.049369
11/07/2000,Apple,AAPL,56.9375,-0.003282,-0.003282
12/07/2000,Apple,AAPL,58.875,0.034029,0.034029
13/07/2000,Apple,AAPL,56.5,-0.04034,-0.04034
14/07/2000,Apple,AAPL,57.6875,0.021018,0.021018
17/07/2000,Apple,AAPL,58.3125,0.010834,0.010834
18/07/2000,Apple,AAPL,57.25,-0.018221,-0.018221
19/07/2000,Apple,AAPL,52.6875,-0.079694,-0.079694
20/07/2000,Apple,AAPL,55.125,0.046263,0.046263
21/07/2000,Apple,AAPL,53.5625,-0.028345,-0.028345
24/07/2000,Apple,AAPL,48.6875,-0.091015,-0.091015
25/07/2000,Apple,AAPL,50.0625,0.028241,0.028241
26/07/2000,Apple,AAPL,50.0625,0,0
27/07/2000,Apple,AAPL,52,0.038702,0.038702
28/07/2000,Apple,AAPL,48.3125,-0.070913,-0.070913
31/07/2000,Apple,AAPL,50.8125,0.051746,0.051746
01/08/2000,Apple,AAPL,49.3125,-0.02952,-0.02952
02/08/2000,Apple,AAPL,47.25,-0.041825,-0.041825
03/08/2000,Apple,AAPL,48,0.015873,0.015873
04/08/2000,Apple,AAPL,47.375,-0.013021,-0.013021
07/08/2000,Apple,AAPL,47.9375,0.011873,0.011873
08/08/2000,Apple,AAPL,46.75,-0.024772,-0.024772
09/08/2000,Apple,AAPL,47.5,0.016043,0.016043
10/08/2000,Apple,AAPL,47.5625,0.001316,0.001316
11/08/2000,Apple,AAPL,47.6875,0.002628,0.002628
14/08/2000,Apple,AAPL,47.0625,-0.013106,-0.013106
15/08/2000,Apple,AAPL,46.6875,-0.007968,-0.007968
16/08/2000,Apple,AAPL,48.5,0.038822,0.038822
17/08/2000,Apple,AAPL,51.4375,0.060567,0.060567
18/08/2000,Apple,AAPL,50,-0.027947,-0.027947
21/08/2000,Apple,AAPL,50.5,0.01,0.01
22/08/2000,Apple,AAPL,51.6875,0.023515,0.023515
23/08/2000,Apple,AAPL,54.3125,0.050786,0.050786
24/08/2000,Apple,AAPL,56.10938,0.033084,0.033084
25/08/2000,Apple,AAPL,56.8125,0.012531,0.012531
28/08/2000,Apple,AAPL,58.0625,0.022002,0.022002
29/08/2000,Apple,AAPL,59.1875,0.019376,0.019376
30/08/2000,Apple,AAPL,59.5,0.00528,0.00528
31/08/2000,Apple,AAPL,60.9375,0.02416,0.02416
01/09/2000,Apple,AAPL,63.4375,0.041026,0.041026
05/09/2000,Apple,AAPL,62.4375,-0.015764,-0.015764
06/09/2000,Apple,AAPL,58.4375,-0.064064,-0.064064
07/09/2000,Apple,AAPL,62,0.060963,0.060963
08/09/2000,Apple,AAPL,58.875,-0.050403,-0.050403
11/09/2000,Apple,AAPL,58.4375,-0.007431,-0.007431
12/09/2000,Apple,AAPL,57.75,-0.011765,-0.011765
13/09/2000,Apple,AAPL,58,0.004329,0.004329
14/09/2000,Apple,AAPL,56.85938,-0.019666,-0.019666
15/09/2000,Apple,AAPL,55.23438,-0.028579,-0.028579
18/09/2000,Apple,AAPL,60.65625,0.098161,0.098161
19/09/2000,Apple,AAPL,59.9375,-0.01185,-0.01185
20/09/2000,Apple,AAPL,61.04688,0.018509,0.018509
21/09/2000,Apple,AAPL,56.6875,-0.07141,-0.07141
22/09/2000,Apple,AAPL,52.1875,-0.079383,-0.079383
25/09/2000,Apple,AAPL,53.5,0.02515,0.02515
26/09/2000,Apple,AAPL,51.4375,-0.038551,-0.038551
27/09/2000,Apple,AAPL,48.9375,-0.048603,-0.048603
28/09/2000,Apple,AAPL,53.5,0.093231,0.093231
29/09/2000,Apple,AAPL,25.75,-0.518692,-0.518692
02/10/2000,Apple,AAPL,24.25,-0.058252,-0.058252
03/10/2000,Apple,AAPL,22.3125,-0.079897,-0.079897
04/10/2000,Apple,AAPL,23.625,0.058824,0.058824
05/10/2000,Apple,AAPL,22.0625,-0.066138,-0.066138
06/10/2000,Apple,AAPL,22.1875,0.005666,0.005666
09/10/2000,Apple,AAPL,21.75,-0.019718,-0.019718
10/10/2000,Apple,AAPL,20.875,-0.04023,-0.04023
11/10/2000,Apple,AAPL,19.625,-0.05988,-0.05988
12/10/2000,Apple,AAPL,20,0.019108,0.019108
13/10/2000,Apple,AAPL,22.0625,0.103125,0.103125
16/10/2000,Apple,AAPL,21.5,-0.025496,-0.025496
17/10/2000,Apple,AAPL,20.125,-0.063953,-0.063953
18/10/2000,Apple,AAPL,20.125,0,0
19/10/2000,Apple,AAPL,18.9375,-0.059006,-0.059006
20/10/2000,Apple,AAPL,19.5,0.029703,0.029703
23/10/2000,Apple,AAPL,20.375,0.044872,0.044872
24/10/2000,Apple,AAPL,18.875,-0.07362,-0.07362
25/10/2000,Apple,AAPL,18.5,-0.019868,-0.019868
26/10/2000,Apple,AAPL,18.5,0,0
27/10/2000,Apple,AAPL,18.5625,0.003378,0.003378
30/10/2000,Apple,AAPL,19.3125,0.040404,0.040404
31/10/2000,Apple,AAPL,19.5625,0.012945,0.012945
01/11/2000,Apple,AAPL,20.5,0.047923,0.047923
02/11/2000,Apple,AAPL,22.3125,0.088415,0.088415
03/11/2000,Apple,AAPL,22.25,-0.002801,-0.002801
06/11/2000,Apple,AAPL,21.4375,-0.036517,-0.036517
07/11/2000,Apple,AAPL,21.3125,-0.005831,-0.005831
08/11/2000,Apple,AAPL,20.0625,-0.058651,-0.058651
09/11/2000,Apple,AAPL,20.1875,0.006231,0.006231
10/11/2000,Apple,AAPL,19.0625,-0.055728,-0.055728
13/11/2000,Apple,AAPL,19.375,0.016393,0.016393
14/11/2000,Apple,AAPL,20.25,0.045161,0.045161
15/11/2000,Apple,AAPL,19.875,-0.018519,-0.018519
16/11/2000,Apple,AAPL,19,-0.044025,-0.044025
17/11/2000,Apple,AAPL,18.5,-0.026316,-0.026316
20/11/2000,Apple,AAPL,18.9375,0.023649,0.023649
21/11/2000,Apple,AAPL,18.8125,-0.006601,-0.006601
22/11/2000,Apple,AAPL,18.5,-0.016611,-0.016611
24/11/2000,Apple,AAPL,19.3125,0.043919,0.043919
27/11/2000,Apple,AAPL,18.6875,-0.032362,-0.032362
28/11/2000,Apple,AAPL,18.03125,-0.035117,-0.035117
29/11/2000,Apple,AAPL,17.5625,-0.025997,-0.025997
30/11/2000,Apple,AAPL,16.5,-0.060498,-0.060498
01/12/2000,Apple,AAPL,17.0625,0.034091,0.034091
04/12/2000,Apple,AAPL,16.6875,-0.021978,-0.021978
05/12/2000,Apple,AAPL,17,0.018727,0.018727
06/12/2000,Apple,AAPL,14.3125,-0.158088,-0.158088
07/12/2000,Apple,AAPL,14.3125,0,0
08/12/2000,Apple,AAPL,15.0625,0.052402,0.052402
11/12/2000,Apple,AAPL,15.1875,0.008299,0.008299
12/12/2000,Apple,AAPL,15.375,0.012346,0.012346
13/12/2000,Apple,AAPL,15,-0.02439,-0.02439
14/12/2000,Apple,AAPL,14.4375,-0.0375,-0.0375
15/12/2000,Apple,AAPL,14.0625,-0.025974,-0.025974
18/12/2000,Apple,AAPL,14.25,0.013333,0.013333
19/12/2000,Apple,AAPL,14,-0.017544,-0.017544
20/12/2000,Apple,AAPL,14.375,0.026786,0.026786
21/12/2000,Apple,AAPL,14.0625,-0.021739,-0.021739
22/12/2000,Apple,AAPL,15,0.066667,0.066667
26/12/2000,Apple,AAPL,14.6875,-0.020833,-0.020833
27/12/2000,Apple,AAPL,14.8125,0.008511,0.008511
28/12/2000,Apple,AAPL,14.8125,0,0
29/12/2000,Apple,AAPL,14.875,0.004219,0.004219
02/01/2001,Apple,AAPL,14.875,0,0
03/01/2001,Apple,AAPL,16.375,0.10084,0.10084
04/01/2001,Apple,AAPL,17.0625,0.041985,0.041985
05/01/2001,Apple,AAPL,16.375,-0.040293,-0.040293
08/01/2001,Apple,AAPL,16.5625,0.01145,0.01145
09/01/2001,Apple,AAPL,17.1875,0.037736,0.037736
10/01/2001,Apple,AAPL,16.5625,-0.036364,-0.036364
11/01/2001,Apple,AAPL,18,0.086792,0.086792
12/01/2001,Apple,AAPL,17.1875,-0.045139,-0.045139
16/01/2001,Apple,AAPL,17.125,-0.003636,-0.003636
17/01/2001,Apple,AAPL,16.8125,-0.018248,-0.018248
18/01/2001,Apple,AAPL,18.6875,0.111524,0.111524
19/01/2001,Apple,AAPL,19.5,0.043478,0.043478
22/01/2001,Apple,AAPL,19.25,-0.012821,-0.012821
23/01/2001,Apple,AAPL,20.5,0.064935,0.064935
24/01/2001,Apple,AAPL,20.5,0,0
25/01/2001,Apple,AAPL,19.9375,-0.027439,-0.027439
26/01/2001,Apple,AAPL,19.5625,-0.018809,-0.018809
29/01/2001,Apple,AAPL,21.6875,0.108626,0.108626
30/01/2001,Apple,AAPL,21.75,0.002882,0.002882
31/01/2001,Apple,AAPL,21.625,-0.005747,-0.005747
01/02/2001,Apple,AAPL,21.125,-0.023121,-0.023121
02/02/2001,Apple,AAPL,20.625,-0.023669,-0.023669
05/02/2001,Apple,AAPL,20.1875,-0.021212,-0.021212
06/02/2001,Apple,AAPL,21.125,0.04644,0.04644
07/02/2001,Apple,AAPL,20.75,-0.017751,-0.017751
08/02/2001,Apple,AAPL,20.75,0,0
09/02/2001,Apple,AAPL,19.125,-0.078313,-0.078313
12/02/2001,Apple,AAPL,19.6875,0.029412,0.029412
13/02/2001,Apple,AAPL,19.125,-0.028571,-0.028571
14/02/2001,Apple,AAPL,19.5,0.019608,0.019608
15/02/2001,Apple,AAPL,20.0625,0.028846,0.028846
16/02/2001,Apple,AAPL,19,-0.05296,-0.05296
20/02/2001,Apple,AAPL,18.3125,-0.036184,-0.036184
21/02/2001,Apple,AAPL,18.875,0.030717,0.030717
22/02/2001,Apple,AAPL,18.8125,-0.003311,-0.003311
23/02/2001,Apple,AAPL,18.8125,0,0
26/02/2001,Apple,AAPL,19.5,0.036545,0.036545
27/02/2001,Apple,AAPL,19.375,-0.00641,-0.00641
28/02/2001,Apple,AAPL,18.25,-0.058065,-0.058065
01/03/2001,Apple,AAPL,18.75,0.027397,0.027397
02/03/2001,Apple,AAPL,19.25,0.026667,0.026667
05/03/2001,Apple,AAPL,20.375,0.058442,0.058442
06/03/2001,Apple,AAPL,21.5,0.055215,0.055215
07/03/2001,Apple,AAPL,21.25,-0.011628,-0.011628
08/03/2001,Apple,AAPL,20.8125,-0.020588,-0.020588
09/03/2001,Apple,AAPL,20.25,-0.027027,-0.027027
12/03/2001,Apple,AAPL,18.625,-0.080247,-0.080247
13/03/2001,Apple,AAPL,19.5625,0.050336,0.050336
14/03/2001,Apple,AAPL,20.4375,0.044728,0.044728
15/03/2001,Apple,AAPL,19.6875,-0.036697,-0.036697
16/03/2001,Apple,AAPL,19.625,-0.003175,-0.003175
19/03/2001,Apple,AAPL,20.5625,0.047771,0.047771
20/03/2001,Apple,AAPL,19.6875,-0.042553,-0.042553
21/03/2001,Apple,AAPL,20.125,0.022222,0.022222
22/03/2001,Apple,AAPL,21.625,0.074534,0.074534
23/03/2001,Apple,AAPL,23,0.063584,0.063584
26/03/2001,Apple,AAPL,21.78,-0.053043,-0.053043
27/03/2001,Apple,AAPL,22.87,0.050046,0.050046
28/03/2001,Apple,AAPL,22.17,-0.030608,-0.030608
29/03/2001,Apple,AAPL,22.53,0.016238,0.016238
30/03/2001,Apple,AAPL,22.07,-0.020417,-0.020417
02/04/2001,Apple,AAPL,21.59,-0.021749,-0.021749
03/04/2001,Apple,AAPL,20.24,-0.062529,-0.062529
04/04/2001,Apple,AAPL,19.5,-0.036561,-0.036561
05/04/2001,Apple,AAPL,20.87,0.070256,0.070256
06/04/2001,Apple,AAPL,20.59,-0.013416,-0.013416
09/04/2001,Apple,AAPL,20.54,-0.002428,-0.002428
10/04/2001,Apple,AAPL,22.04,0.073028,0.073028
11/04/2001,Apple,AAPL,21.8,-0.010889,-0.010889
12/04/2001,Apple,AAPL,22.42,0.02844,0.02844
16/04/2001,Apple,AAPL,21.44,-0.043711,-0.043711
17/04/2001,Apple,AAPL,20.4,-0.048507,-0.048507
18/04/2001,Apple,AAPL,22.79,0.117157,0.117157
19/04/2001,Apple,AAPL,25.72,0.128565,0.128565
20/04/2001,Apple,AAPL,25.04,-0.026439,-0.026439
23/04/2001,Apple,AAPL,24.25,-0.03155,-0.03155
24/04/2001,Apple,AAPL,24.03,-0.009072,-0.009072
25/04/2001,Apple,AAPL,24.72,0.028714,0.028714
26/04/2001,Apple,AAPL,24.69,-0.001214,-0.001214
27/04/2001,Apple,AAPL,26.2,0.061158,0.061158
30/04/2001,Apple,AAPL,25.49,-0.027099,-0.027099
01/05/2001,Apple,AAPL,25.93,0.017262,0.017262
02/05/2001,Apple,AAPL,26.59,0.025453,0.025453
03/05/2001,Apple,AAPL,24.96,-0.061301,-0.061301
04/05/2001,Apple,AAPL,25.75,0.031651,0.031651
07/05/2001,Apple,AAPL,24.96,-0.03068,-0.03068
08/05/2001,Apple,AAPL,24.57,-0.015625,-0.015625
09/05/2001,Apple,AAPL,23.98,-0.024013,-0.024013
10/05/2001,Apple,AAPL,23,-0.040867,-0.040867
11/05/2001,Apple,AAPL,22.85,-0.006522,-0.006522
14/05/2001,Apple,AAPL,23.29,0.019256,0.019256
