PERMNO	HdrCUSIP	SecurityNm	Ticker	PERMCO	DlyCalDt	DlyPrc	DlyCap	DlyRet	DlyPrcVol
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030115	44.900000	111312173.70	-0.018150	199607440.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030116	45.670000	113221090.71	0.017149	181889909.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030117	45.100000	111807996.30	-0.012481	239895920.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030121	44.720000	110865933.36	-0.008426	169658736.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030122	44.550000	110444484.15	-0.003801	195463125.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030123	43.900000	108833060.70	-0.014590	244281550.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030124	42.830000	106180409.79	-0.024374	241415578.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030127	41.790000	103602132.27	-0.024282	281008497.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030128	41.100000	101891544.30	-0.016511	352485930.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030129	40.550000	100528032.15	-0.013382	534473330.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030130	39.200000	97181229.60	-0.033292	487377520.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030131	40.460000	100304911.98	0.032143	480462500.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030203	40.150000	99536386.95	-0.007662	253053405.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030204	40.330000	99982627.29	0.004483	253147377.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030205	40.050000	99288475.65	-0.006943	238934295.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030206	39.910000	98941399.83	-0.003496	200631561.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030207	39.530000	97999336.89	-0.009521	188091646.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030210	40.060000	99313266.78	0.013408	181375656.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030211	39.000000	96685407.00	-0.026460	293073300.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030212	39.740000	98519950.62	0.018974	369864154.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030213	39.980000	99114937.74	0.006039	218918486.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030214	40.800000	101147810.40	0.020510	220483200.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030218	41.100000	101891544.30	0.007353	205084890.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030219	40.670000	100825525.71	-0.010462	143215338.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030220	40.050000	99288475.65	-0.015245	179027505.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030221	40.640000	100751152.32	0.014732	230160576.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030224	39.820000	98718279.66	-0.020177	167052864.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030225	40.380000	100106582.94	0.014063	228728472.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030226	39.720000	98470368.36	-0.016345	186179556.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030227	40.260000	99809089.38	0.013595	188340306.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030228	40.220000	99709924.86	-0.000994	178789966.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030303	39.210000	97206020.73	-0.025112	233589654.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030304	38.370000	95123565.81	-0.021423	245713806.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030305	37.550000	93090693.15	-0.021371	449075470.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030306	37.550000	93090693.15	0.000000	273777050.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030307	37.700000	93462560.10	0.003995	266878300.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030310	37.070000	91900718.91	-0.016711	208989539.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030311	37.660000	93363395.58	0.015916	229492508.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030312	38.050000	94330249.65	0.016198	326134160.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030313	39.450000	97801007.85	0.036794	320503635.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030314	39.900000	98916608.70	0.011407	267537480.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030317	40.990000	101618841.87	0.027318	289680429.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030318	40.970000	101569259.61	-0.000488	265440533.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030319	41.810000	103651714.53	0.020503	269674500.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030320	41.530000	102957562.89	-0.006697	196756681.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030321	42.250000	104742524.25	0.017337	289040700.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030324	40.910000	101420512.83	-0.031716	202492227.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030325	41.000000	101643633.00	0.002200	207447700.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030326	40.730000	100974272.49	-0.006585	201507602.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030327	40.860000	101296557.18	0.003192	173655000.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030328	40.730000	100974272.49	-0.003182	156252499.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030331	40.480000	100027901.60	-0.006138	244980912.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030401	40.390000	99805507.55	-0.002223	280056182.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030402	41.450000	102424815.25	0.026244	214267485.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030403	41.200000	101807054.00	-0.006031	175965200.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030404	41.900000	103536785.50	0.016990	186630980.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030407	41.700000	103042576.50	-0.004773	212553240.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030408	41.850000	103413233.25	0.003597	144918180.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030409	41.670000	102968445.15	-0.004301	187540002.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030410	41.440000	102400104.80	-0.005520	137899888.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030411	41.430000	102375394.35	-0.000241	144478839.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030414	42.410000	104797018.45	0.023654	142298273.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030415	42.530000	105093543.85	0.002830	166219999.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030416	39.900000	98594695.50	-0.061839	608415150.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030417	40.400000	99830218.00	0.012531	470785240.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030421	40.110000	99113614.95	-0.007178	141379728.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030422	40.410000	99854928.45	0.007479	272403810.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030423	40.000000	98841800.00	-0.010146	241220000.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030424	39.910000	98619405.95	-0.002250	234243763.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030425	39.420000	97408593.90	-0.012278	202232484.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030428	40.330000	99657244.85	0.023085	222573204.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030429	40.830000	100892767.35	0.012398	213985947.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030430	40.400000	99515825.20	-0.010531	256713720.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030501	40.440000	99614355.72	0.000990	210809676.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030502	41.000000	100993783.00	0.013848	219099900.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030505	40.530000	99836049.39	-0.011463	143314080.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030506	41.020000	101043048.26	0.012090	207089470.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030507	43.270000	106585390.01	0.054851	672186469.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030508	42.880000	105624717.44	-0.009013	322067392.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030509	43.990000	108358939.37	0.025886	354598991.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030512	44.300000	109122550.90	0.007047	237789110.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030513	44.250000	108999387.75	-0.001129	201704775.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030514	44.250000	108999387.75	0.000000	173787450.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030515	44.640000	109960060.32	0.008814	198956016.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030516	43.950000	108260408.85	-0.015457	219288525.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030519	44.110000	108654530.93	0.003641	203801433.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030520	44.520000	109664468.76	0.009295	269123400.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030521	44.140000	108728428.82	-0.008535	231898318.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030522	44.530000	109689101.39	0.008836	227143077.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030523	44.190000	108851591.97	-0.007635	129993723.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030527	44.660000	110009325.58	0.010636	198920106.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030528	44.160000	108777694.08	-0.011196	223202304.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030529	44.620000	109910795.06	0.010417	331191950.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030530	45.570000	112250894.91	0.021291	266475132.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030602	45.800000	112817445.40	0.005047	207318280.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030603	46.110000	113581056.93	0.006769	185910909.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030604	46.590000	114763423.17	0.010410	186150345.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030605	46.780000	115231443.14	0.004078	184589202.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030606	46.890000	115502402.07	0.002351	202208436.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030609	46.870000	115453136.81	-0.000427	147860789.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030610	46.600000	114788055.80	-0.005761	195491660.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030611	46.800000	115280708.40	0.009013	193620960.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030612	47.450000	116881829.35	0.013889	201358820.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030613	47.350000	116635503.05	-0.002107	148110800.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030616	48.200000	118729276.60	0.017951	196704200.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030617	47.200000	116266013.60	-0.020747	426164080.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030618	47.000000	115773361.00	-0.004237	250143400.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030619	46.120000	113605689.56	-0.018723	232818372.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030620	46.470000	114467831.61	0.007589	357795765.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030623	46.750000	115157545.25	0.006025	243455300.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030624	47.170000	116192115.71	0.008984	210274426.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030625	46.640000	114886586.32	-0.011236	214063608.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030626	46.880000	115477769.44	0.005146	188846704.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030627	46.510000	114566362.13	-0.007892	159236287.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030630	46.410000	114320035.83	-0.002150	420595266.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030701	46.490000	114517096.87	0.001724	270604343.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030702	46.380000	114246137.94	-0.002366	208812036.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030703	46.230000	113876648.49	-0.003234	141251142.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030707	44.950000	110723671.85	-0.027688	480124435.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030708	44.220000	108925489.86	-0.016240	528614724.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030709	43.880000	108087980.44	-0.007689	335651284.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030710	44.010000	108408204.63	0.002963	269869320.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030711	43.910000	108161878.33	-0.002272	309877261.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030714	44.280000	109073285.64	0.008426	324545832.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030715	43.990000	108358939.37	-0.006549	244901128.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030716	42.910000	105698615.33	-0.024551	441870016.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030717	44.760000	110255651.88	0.043113	504131880.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030718	44.900000	110600508.70	0.003128	330549310.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030721	45.000000	110846835.00	0.002227	229783500.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030722	45.090000	111068528.67	0.002000	192349431.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030723	45.170000	111265589.71	0.001774	176709557.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030724	44.520000	109664468.76	-0.014390	197432844.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030725	45.040000	110945365.52	0.011680	216430712.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030728	44.630000	109935427.69	-0.009103	190396043.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030729	44.860000	110501978.18	0.005153	254401060.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030730	45.380000	111782874.94	0.011592	240976876.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030731	44.970000	110772937.11	-0.009035	302405262.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030801	44.750000	110231019.25	-0.004892	212907075.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030804	44.890000	110575876.07	0.003128	157029709.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030805	44.360000	109270346.68	-0.011807	184009716.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030806	44.100000	108629898.30	-0.005861	193563720.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030807	44.780000	110304917.14	0.015420	170320730.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030808	44.850000	110477345.55	0.001563	144071655.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030811	44.620000	109910795.06	-0.005128	125815014.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030812	44.650000	109984692.95	0.000672	167553590.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030813	44.510000	109639836.13	-0.003135	169734434.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030814	45.060000	110994630.78	0.012357	163144236.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030815	45.010000	110871467.63	-0.001110	104490715.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030818	44.860000	110501978.18	-0.003333	136549354.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030819	44.300000	109122550.90	-0.012483	183862720.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030820	43.890000	108112613.07	-0.009255	159842991.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030821	43.610000	107422899.43	-0.006380	186485082.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030822	43.280000	106610022.64	-0.007567	196512840.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030825	44.070000	108556000.41	0.018253	147713826.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030826	44.230000	108950122.49	0.003631	165530775.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030827	43.960000	108285041.48	-0.006104	135462740.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030828	43.830000	107964817.29	-0.002957	158007150.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030829	43.520000	106962542.08	-0.007073	167787008.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030902	43.780000	107601564.62	0.005974	271024468.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030903	43.710000	107429520.09	-0.001599	292363077.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030904	44.500000	109371165.50	0.018074	252052450.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030905	44.150000	108510942.85	-0.007865	169434455.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030908	44.270000	108805876.33	0.002718	146152978.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030909	44.350000	109002498.65	0.001807	190288110.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030910	44.950000	110477166.05	0.013529	258165830.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030911	44.480000	109322009.92	-0.005562	256707424.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030912	43.990000	108117698.21	-0.011016	224199434.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030915	43.500000	106913386.50	-0.011139	233138250.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030916	42.920000	105487874.68	-0.013333	406297888.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030917	43.010000	105709074.79	0.002097	202964190.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030918	43.600000	107159164.40	0.013718	225451240.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030919	43.180000	106126897.22	-0.009633	241147346.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030922	43.240000	106274363.96	0.001390	236821156.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030923	43.420000	106716764.18	0.004163	236721498.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030924	42.990000	105659919.21	-0.009903	243439473.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030925	43.050000	105807385.95	0.001396	207070500.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030926	43.030000	105758230.37	-0.000465	201509490.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030929	43.070000	105856541.53	0.000930	206296686.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20030930	42.960000	105586185.84	-0.002554	221213928.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031001	43.890000	107871920.31	0.021648	284468646.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031002	44.250000	108756720.75	0.008202	195669075.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031003	44.040000	108240587.16	-0.004746	218288664.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031006	44.410000	109149965.39	0.008401	148009648.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031007	44.660000	109764410.14	0.005629	213202374.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031008	44.240000	108732142.96	-0.009404	153419896.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031009	43.930000	107970231.47	-0.007007	224636055.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031010	43.830000	107724453.57	-0.002276	153396234.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031013	44.140000	108486365.06	0.007073	152689088.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031014	44.550000	109494054.45	0.009289	187564410.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031015	45.100000	110845832.90	0.012346	390832090.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031016	45.000000	110600055.00	-0.002217	293746500.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031017	45.050000	110722943.95	0.001111	249694130.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031020	45.610000	112099300.19	0.012431	194836798.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031021	45.790000	112541700.41	0.003947	222873667.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031022	45.320000	111386544.28	-0.010264	181728668.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031023	45.520000	111878100.08	0.004413	167964248.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031024	45.400000	111583166.60	-0.002636	160180280.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031027	45.190000	111067033.01	-0.004626	135167809.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031028	45.380000	111534011.02	0.004204	217846690.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031029	45.850000	112689167.15	0.010357	277392500.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031030	46.000000	113057834.00	0.003272	201250000.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031031	46.400000	113750156.80	0.008696	260248320.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031103	46.680000	114436580.16	0.006034	217706510.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031104	46.900000	114975912.80	0.004713	207172026.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031105	46.980000	115172033.76	0.001706	183931398.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031106	47.020000	115270094.24	0.000851	163845892.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031107	46.630000	114314004.56	-0.008294	173556860.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031110	46.620000	114289489.44	-0.000214	113398488.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031111	46.520000	114044338.24	-0.002145	124780596.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031112	47.080000	115417184.96	0.012038	156573956.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031113	46.930000	115049458.16	-0.003186	160664855.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031114	46.690000	114461095.28	-0.005114	164418835.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031117	46.680000	114436580.16	-0.000214	142411344.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031118	46.500000	113995308.00	-0.003856	208227000.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031119	46.860000	114877852.32	0.007742	188733336.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031120	46.450000	113872732.40	-0.008749	171563075.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031121	46.420000	113799187.04	-0.000646	154258302.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031124	46.420000	113799187.04	0.000000	183461124.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031125	46.570000	114166913.84	0.003231	163898458.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031126	46.690000	114461095.28	0.007301	151789190.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031128	46.500000	113995308.00	-0.004069	79189500.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031201	47.020000	115270094.24	0.011183	195574988.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031202	47.010000	115245579.12	-0.000213	224148381.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031203	47.400000	116201668.80	0.008296	260164380.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031204	47.160000	115613305.92	-0.005063	209583756.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031205	46.890000	114951397.68	-0.005725	209715525.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031208	47.750000	117059698.00	0.018341	346096775.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031209	47.760000	117084213.12	0.000209	247697688.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031210	48.190000	118138363.28	0.009003	250554267.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031211	48.390000	118628665.68	0.004150	254071695.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031212	49.370000	121031147.44	0.020252	342869713.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031215	49.790000	122060782.48	0.008507	406605056.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031216	50.680000	124242628.16	0.017875	472950828.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031217	50.170000	122992357.04	-0.010063	288342041.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031218	49.940000	122428509.28	-0.004584	389616898.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031219	50.100000	122820751.20	0.003204	353831250.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031222	50.160000	122967841.92	0.001198	238821792.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20031223	50.170000	122992357.04	0.000199	184931637.0
